region_code,region_name,year,value,gender,nationality,age_group,notes
05913,Dortmund,2008,506.0000,total,total,,P - Education
05913,Dortmund,2008,38.0000,total,total,,D - Energy supply
05913,Dortmund,2008,1836.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2008,1650.0000,total,total,,Q - Health and social work
05913,Dortmund,2008,1167.0000,total,total,,C - Manufacturing
05913,Dortmund,2008,8.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2008,832.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2009,1946.0000,total,total,,F - Construction
05913,Dortmund,2009,3294.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2009,9.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2009,4375.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2009,58.0000,total,total,,E - Water supply
05913,Dortmund,2009,812.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2009,918.0000,total,total,,H - Transport and storage
05913,Dortmund,2009,22650.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2009,46.0000,total,total,,D - Energy supply
05913,Dortmund,2009,481.0000,total,total,,P - Education
05913,Dortmund,2009,1066.0000,total,total,,J - Information and communication
05913,Dortmund,2009,1796.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2009,1168.0000,total,total,,C - Manufacturing
05913,Dortmund,2009,1638.0000,total,total,,L - Real estate
05913,Dortmund,2009,466.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2009,1406.0000,total,total,,N - Other business services
05913,Dortmund,2009,1662.0000,total,total,,Q - Health and social work
05913,Dortmund,2009,1509.0000,total,total,,S - Other services
05913,Dortmund,2010,3308.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2010,1964.0000,total,total,,F - Construction
05913,Dortmund,2010,1042.0000,total,total,,J - Information and communication
05913,Dortmund,2010,1638.0000,total,total,,Q - Health and social work
05913,Dortmund,2010,1540.0000,total,total,,S - Other services
05913,Dortmund,2010,491.0000,total,total,,P - Education
05913,Dortmund,2010,1636.0000,total,total,,L - Real estate
05913,Dortmund,2010,833.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2010,48.0000,total,total,,D - Energy supply
05913,Dortmund,2010,1143.0000,total,total,,C - Manufacturing
05913,Dortmund,2010,929.0000,total,total,,H - Transport and storage
05913,Dortmund,2010,4416.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2010,12.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2010,22762.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2010,1799.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2010,497.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2010,1411.0000,total,total,,N - Other business services
05913,Dortmund,2010,55.0000,total,total,,E - Water supply
05913,Dortmund,2011,3382.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2011,4465.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2011,22784.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2011,1030.0000,total,total,,J - Information and communication
05913,Dortmund,2011,495.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2011,519.0000,total,total,,P - Education
05913,Dortmund,2011,54.0000,total,total,,E - Water supply
05913,Dortmund,2011,1722.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2011,1144.0000,total,total,,C - Manufacturing
05913,Dortmund,2011,63.0000,total,total,,D - Energy supply
05913,Dortmund,2011,806.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2011,1502.0000,total,total,,N - Other business services
05913,Dortmund,2011,1902.0000,total,total,,F - Construction
05913,Dortmund,2011,1648.0000,total,total,,Q - Health and social work
05913,Dortmund,2011,908.0000,total,total,,H - Transport and storage
05913,Dortmund,2011,1650.0000,total,total,,L - Real estate
05913,Dortmund,2011,1482.0000,total,total,,S - Other services
05913,Dortmund,2011,12.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2012,790.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2012,70.0000,total,total,,D - Energy supply
05913,Dortmund,2012,1093.0000,total,total,,C - Manufacturing
05913,Dortmund,2012,58.0000,total,total,,E - Water supply
05913,Dortmund,2012,1477.0000,total,total,,N - Other business services
05913,Dortmund,2012,1953.0000,total,total,,F - Construction
05913,Dortmund,2012,1689.0000,total,total,,Q - Health and social work
05913,Dortmund,2012,3510.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2012,4424.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2012,1483.0000,total,total,,S - Other services
05913,Dortmund,2012,1015.0000,total,total,,J - Information and communication
05913,Dortmund,2012,12.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2012,1648.0000,total,total,,L - Real estate
05913,Dortmund,2012,941.0000,total,total,,H - Transport and storage
05913,Dortmund,2012,1681.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2012,470.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2012,22818.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2012,504.0000,total,total,,P - Education
05913,Dortmund,2013,1083.0000,total,total,,C - Manufacturing
05913,Dortmund,2013,512.0000,total,total,,P - Education
05913,Dortmund,2013,932.0000,total,total,,H - Transport and storage
05913,Dortmund,2013,1698.0000,total,total,,Q - Health and social work
05913,Dortmund,2013,481.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2013,1648.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2013,3489.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2013,52.0000,total,total,,E - Water supply
05913,Dortmund,2013,1004.0000,total,total,,J - Information and communication
05913,Dortmund,2013,1453.0000,total,total,,N - Other business services
05913,Dortmund,2013,1686.0000,total,total,,L - Real estate
05913,Dortmund,2013,4302.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2013,1438.0000,total,total,,S - Other services
05913,Dortmund,2013,22599.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2013,11.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2013,1949.0000,total,total,,F - Construction
05913,Dortmund,2013,789.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2013,72.0000,total,total,,D - Energy supply
05913,Dortmund,2014,1438.0000,total,total,,S - Other services
05913,Dortmund,2014,1736.0000,total,total,,L - Real estate
05913,Dortmund,2014,1069.0000,total,total,,C - Manufacturing
05913,Dortmund,2014,22826.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2014,1705.0000,total,total,,Q - Health and social work
05913,Dortmund,2014,3573.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2014,1018.0000,total,total,,J - Information and communication
05913,Dortmund,2014,1970.0000,total,total,,F - Construction
05913,Dortmund,2014,883.0000,total,total,,H - Transport and storage
05913,Dortmund,2014,48.0000,total,total,,E - Water supply
05913,Dortmund,2014,1513.0000,total,total,,N - Other business services
05913,Dortmund,2014,529.0000,total,total,,P - Education
05913,Dortmund,2014,470.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2014,1654.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2014,80.0000,total,total,,D - Energy supply
05913,Dortmund,2014,794.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2014,4334.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2014,12.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2015,45.0000,total,total,,E - Water supply
05913,Dortmund,2015,1536.0000,total,total,,N - Other business services
05913,Dortmund,2015,88.0000,total,total,,D - Energy supply
05913,Dortmund,2015,22139.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2015,1915.0000,total,total,,F - Construction
05913,Dortmund,2015,1039.0000,total,total,,J - Information and communication
05913,Dortmund,2015,1052.0000,total,total,,C - Manufacturing
05913,Dortmund,2015,3565.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2015,823.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2015,539.0000,total,total,,P - Education
05913,Dortmund,2015,1707.0000,total,total,,Q - Health and social work
05913,Dortmund,2015,462.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2015,980.0000,total,total,,L - Real estate
05913,Dortmund,2015,1470.0000,total,total,,S - Other services
05913,Dortmund,2015,11.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2015,4341.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2015,885.0000,total,total,,H - Transport and storage
05913,Dortmund,2015,1681.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2016,4336.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2016,1696.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2016,462.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2016,890.0000,total,total,,H - Transport and storage
05913,Dortmund,2016,1012.0000,total,total,,L - Real estate
05913,Dortmund,2016,1973.0000,total,total,,F - Construction
05913,Dortmund,2016,3555.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2016,44.0000,total,total,,E - Water supply
05913,Dortmund,2016,1569.0000,total,total,,N - Other business services
05913,Dortmund,2016,95.0000,total,total,,D - Energy supply
05913,Dortmund,2016,556.0000,total,total,,P - Education
05913,Dortmund,2016,992.0000,total,total,,C - Manufacturing
05913,Dortmund,2016,9.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2016,1735.0000,total,total,,Q - Health and social work
05913,Dortmund,2016,22325.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2016,842.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2016,1501.0000,total,total,,S - Other services
05913,Dortmund,2016,1058.0000,total,total,,J - Information and communication
05913,Dortmund,2017,1503.0000,total,total,,S - Other services
05913,Dortmund,2017,1066.0000,total,total,,J - Information and communication
05913,Dortmund,2017,4299.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2017,94.0000,total,total,,D - Energy supply
05913,Dortmund,2017,959.0000,total,total,,C - Manufacturing
05913,Dortmund,2017,1695.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2017,3515.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2017,467.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2017,46.0000,total,total,,E - Water supply
05913,Dortmund,2017,575.0000,total,total,,P - Education
05913,Dortmund,2017,1056.0000,total,total,,L - Real estate
05913,Dortmund,2017,1543.0000,total,total,,N - Other business services
05913,Dortmund,2017,1734.0000,total,total,,Q - Health and social work
05913,Dortmund,2017,22205.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2017,8.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2017,809.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2017,883.0000,total,total,,H - Transport and storage
05913,Dortmund,2017,1953.0000,total,total,,F - Construction
05913,Dortmund,2018,1083.0000,total,total,,L - Real estate
05913,Dortmund,2018,2007.0000,total,total,,F - Construction
05913,Dortmund,2018,22105.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2018,3475.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2018,8.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2018,1088.0000,total,total,,J - Information and communication
05913,Dortmund,2018,1633.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2018,794.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2018,578.0000,total,total,,P - Education
05913,Dortmund,2018,933.0000,total,total,,C - Manufacturing
05913,Dortmund,2018,469.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2018,1515.0000,total,total,,S - Other services
05913,Dortmund,2018,100.0000,total,total,,D - Energy supply
05913,Dortmund,2018,896.0000,total,total,,H - Transport and storage
05913,Dortmund,2018,1759.0000,total,total,,Q - Health and social work
05913,Dortmund,2018,4191.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2018,1527.0000,total,total,,N - Other business services
05913,Dortmund,2018,49.0000,total,total,,E - Water supply
05913,Dortmund,2019,1216.0000,total,total,,L - Real estate
05913,Dortmund,2019,1604.0000,total,total,,S - Other services
05913,Dortmund,2019,1098.0000,total,total,,J - Information and communication
05913,Dortmund,2019,99.0000,total,total,,D - Energy supply
05913,Dortmund,2019,896.0000,total,total,,H - Transport and storage
05913,Dortmund,2019,49.0000,total,total,,E - Water supply
05913,Dortmund,2019,2045.0000,total,total,,F - Construction
05913,Dortmund,2019,1707.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2019,7.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2019,4195.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2019,920.0000,total,total,,C - Manufacturing
05913,Dortmund,2019,22713.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2019,1862.0000,total,total,,Q - Health and social work
05913,Dortmund,2019,801.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2019,1545.0000,total,total,,N - Other business services
05913,Dortmund,2019,3556.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2019,586.0000,total,total,,P - Education
05913,Dortmund,2019,527.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2020,689.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2020,1826.0000,total,total,,Q - Health and social work
05913,Dortmund,2020,1063.0000,total,total,,J - Information and communication
05913,Dortmund,2020,4.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2020,538.0000,total,total,,P - Education
05913,Dortmund,2020,859.0000,total,total,,C - Manufacturing
05913,Dortmund,2020,21889.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2020,92.0000,total,total,,D - Energy supply
05913,Dortmund,2020,1492.0000,total,total,,N - Other business services
05913,Dortmund,2020,53.0000,total,total,,E - Water supply
05913,Dortmund,2020,3359.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2020,2030.0000,total,total,,F - Construction
05913,Dortmund,2020,1391.0000,total,total,,L - Real estate
05913,Dortmund,2020,4023.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2020,843.0000,total,total,,H - Transport and storage
05913,Dortmund,2020,535.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2020,1614.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2020,1478.0000,total,total,,S - Other services
05913,Dortmund,2021,551.0000,total,total,,P - Education
05913,Dortmund,2021,1489.0000,total,total,,N - Other business services
05913,Dortmund,2021,1408.0000,total,total,,L - Real estate
05913,Dortmund,2021,836.0000,total,total,,C - Manufacturing
05913,Dortmund,2021,50.0000,total,total,,E - Water supply
05913,Dortmund,2021,5.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2021,561.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2021,1929.0000,total,total,,Q - Health and social work
05913,Dortmund,2021,670.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2021,1531.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2021,847.0000,total,total,,H - Transport and storage
05913,Dortmund,2021,21891.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2021,3282.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2021,98.0000,total,total,,D - Energy supply
05913,Dortmund,2021,1091.0000,total,total,,J - Information and communication
05913,Dortmund,2021,3968.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2021,2099.0000,total,total,,F - Construction
05913,Dortmund,2021,1476.0000,total,total,,S - Other services
05913,Dortmund,2022,1501.0000,total,total,,S - Other services
05913,Dortmund,2022,2121.0000,total,total,,F - Construction
05913,Dortmund,2022,1403.0000,total,total,,L - Real estate
05913,Dortmund,2022,1099.0000,total,total,,J - Information and communication
05913,Dortmund,2022,53.0000,total,total,,E - Water supply
05913,Dortmund,2022,108.0000,total,total,,D - Energy supply
05913,Dortmund,2022,4012.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2022,556.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2022,689.0000,total,total,,"R - Arts, entertainment, recreation"
05913,Dortmund,2022,1526.0000,total,total,,N - Other business services
05913,Dortmund,2022,1967.0000,total,total,,Q - Health and social work
05913,Dortmund,2022,865.0000,total,total,,H - Transport and storage
05913,Dortmund,2022,826.0000,total,total,,C - Manufacturing
05913,Dortmund,2022,521.0000,total,total,,P - Education
05913,Dortmund,2022,3.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2022,22123.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2022,3298.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2022,1575.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2023,3.0000,total,total,,B - Mining and quarrying
05913,Dortmund,2023,1516.0000,total,total,,S - Other services
05913,Dortmund,2023,540.0000,total,total,,P - Education
05913,Dortmund,2023,1587.0000,total,total,,I - Accommodation and food services
05913,Dortmund,2023,1116.0000,total,total,,J - Information and communication
05913,Dortmund,2023,2133.0000,total,total,,F - Construction
05913,Dortmund,2023,1422.0000,total,total,,L - Real estate
05913,Dortmund,2023,4040.0000,total,total,,"G - Trade, vehicle maintenance"
05913,Dortmund,2023,22471.0000,total,total,,"Total - all sectors (B-N, P-S)"
05913,Dortmund,2023,1606.0000,total,total,,N - Other business services
05913,Dortmund,2023,3376.0000,total,total,,"M - Professional, scientific services"
05913,Dortmund,2023,1981.0000,total,total,,Q - Health and social work
05913,Dortmund,2023,132.0000,total,total,,D - Energy supply
05913,Dortmund,2023,814.0000,total,total,,C - Manufacturing
05913,Dortmund,2023,571.0000,total,total,,K - Financial and insurance services
05913,Dortmund,2023,879.0000,total,total,,H - Transport and storage
05913,Dortmund,2023,56.0000,total,total,,E - Water supply
05913,Dortmund,2023,699.0000,total,total,,"R - Arts, entertainment, recreation"
